,date,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility
592,2019-10-28,8325.99,488910.0,1.01,2980.05,17370000.0,0.85,97.76,-0.07
593,2019-10-25,8243.12,475980.0,0.7,2954.93,13690000.0,0.48,97.83,0.2
594,2019-10-24,8185.8,468720.0,0.81,2940.92,12650000.0,-0.02,97.63,0.14
595,2019-10-23,8119.79,457420.0,0.19,2941.62,12380000.0,-0.43,97.49,-0.04
596,2019-10-22,8104.3,463310.0,-0.72,2954.38,11750000.0,0.5,97.53,0.21
597,2019-10-21,8162.99,482280.0,0.91,2939.62,13250000.0,0.05,97.33,0.05
598,2019-10-18,8089.54,559750.0,-0.83,2938.14,15000000.0,-1.32,97.28,-0.34
599,2019-10-17,8156.85,488850.0,0.4,2977.33,12250000.0,-0.05,97.61,-0.4
600,2019-10-16,8124.18,470300.0,-0.3,2978.71,14990000.0,-0.41,98.0,-0.3
601,2019-10-15,8148.71,447400.0,1.24,2991.05,15540000.0,-0.56,98.29,-0.16
602,2019-10-14,8048.65,380780.0,-0.1,3007.88,20860000.0,1.15,98.45,0.15
603,2019-10-11,8057.04,549190.0,1.34,2973.66,16120000.000000002,0.88,98.3,-0.41
604,2019-10-10,7950.77,451970.0,0.6,2947.71,13420000.0,0.78,98.7,-0.42
605,2019-10-09,7903.73,391060.0,1.02,2924.86,13040000.0,0.39,99.12,-0.01
606,2019-10-08,7823.76,478690.0,-1.67,2913.57,12550000.0,0.29,99.13,0.16
607,2019-10-07,7956.28,477670.0,-0.33,,,,98.97,0.16
608,2019-10-04,7982.46,443550.0,1.4,,,,98.81,-0.05
609,2019-10-03,7872.25,518320.00000000006,1.12,,,,98.86,-0.16
610,2019-10-02,7785.23,629680.0,-1.56,,,,99.02,-0.11
611,2019-10-01,7908.67,541530.0,-1.13,,,,99.13,-0.25
612,2019-09-30,7999.33,510050.0,0.75,2905.19,11660000.0,-0.92,99.38,0.27
613,2019-09-27,7939.63,527850.0,-1.13,2932.17,13290000.0,0.11,99.11,-0.02
614,2019-09-26,8030.66,472490.0,-0.58,2929.09,18890000.0,-0.89,99.13,0.09
615,2019-09-25,8077.38,532510.0,1.05,2955.43,16850000.0,-1.0,99.04,0.71
616,2019-09-24,7993.63,608620.0,-1.46,2985.34,16390000.0,0.28,98.34,-0.26
617,2019-09-23,8112.46,473440.0,-0.06,2977.08,16810000.0,-0.98,98.6,0.09
618,2019-09-20,8117.67,1520000.0,-0.8,3006.45,18210000.0,0.24,98.51,0.24
619,2019-09-19,8182.88,492920.0,0.07,2999.28,16270000.0,0.46,98.27,-0.29
620,2019-09-18,8177.39,542240.0,-0.11,2985.66,16800000.0,0.25,98.56,0.31
621,2019-09-17,8186.02,471620.0,0.4,2978.12,22330000.0,-1.74,98.26,-0.35
622,2019-09-16,8153.54,483840.0,-0.28,3030.75,22190000.0,-0.02,98.61,0.36
623,2019-09-13,8176.71,495640.0,-0.22,,,,98.26,-0.05
624,2019-09-12,8194.47,557770.0,0.3,3031.24,19700000.0,0.75,98.31,-0.33
625,2019-09-11,8169.68,595760.0,1.06,3008.81,22980000.0,-0.41,98.64,0.32
626,2019-09-10,8084.15,609350.0,-0.04,3021.2,24000000.0,-0.12,98.33,0.05
627,2019-09-09,8087.44,573750.0,-0.19,3024.74,24340000.0,0.84,98.28,-0.11
628,2019-09-06,8103.07,478400.0,-0.17,2999.6,21680000.0,0.46,98.39,-0.02
629,2019-09-05,8116.83,542830.0,1.75,2985.86,30540000.0,0.96,98.41,-0.04
630,2019-09-04,7976.88,509990.0,1.3,2957.41,22550000.0,0.93,98.45,-0.56
631,2019-09-03,7874.16,512490.0,-1.11,2930.15,18900000.0,0.21,99.0,0.08
632,2019-08-30,7962.88,467010.0,-0.13,2886.24,19400000.0,-0.16,98.92,0.42
633,2019-08-29,7973.39,434250.0,1.48,2890.92,17860000.0,-0.1,98.51,0.31
634,2019-08-28,7856.88,420870.0,0.38,2893.76,18310000.0,-0.29,98.21,0.21
635,2019-08-27,7826.95,532800.0,-0.34,2902.19,20810000.0,1.35,98.0,-0.08
636,2019-08-26,7853.73,446370.0,1.32,2863.57,16990000.0,-1.17,98.08,0.45
637,2019-08-23,7751.77,598420.0,-3.0,2897.43,15920000.0,0.49,97.64,-0.54
638,2019-08-22,7991.39,456700.0,-0.36,2883.44,14920000.0,0.11,98.17,-0.13
639,2019-08-21,8020.21,428160.0,0.9,2880.33,15900000.0,0.01,98.3,0.11
640,2019-08-20,7948.56,452710.0,-0.68,2880.0,18970000.0,-0.11,98.19,-0.16
641,2019-08-19,8002.81,500920.0,1.35,2883.1,21450000.0,2.1,98.35,0.21
642,2019-08-16,7895.99,543840.0,1.67,2823.82,14860000.0,0.28,98.14,0.0
643,2019-08-15,7766.62,539470.0,-0.09,2815.8,15280000.0,0.25,98.14,0.15
644,2019-08-14,7773.94,637260.0,-3.02,2808.91,14400000.0,0.42,97.99,0.18
645,2019-08-13,8016.36,604200.0,1.95,2797.26,13090000.0,-0.63,97.81,0.44
646,2019-08-12,7863.41,536970.0,-1.2,2814.99,13160000.0,1.45,97.38,-0.11
647,2019-08-09,7959.14,568090.0,-1.0,2774.75,14820000.0,-0.71,97.49,-0.13
648,2019-08-08,8039.16,659540.0,2.24,2794.55,14950000.0,0.93,97.62,0.08
649,2019-08-07,7862.83,615180.0,0.38,2768.68,15770000.0,-0.32,97.54,-0.09
650,2019-08-06,7833.27,564770.0,1.39,2777.56,23110000.0,-1.56,97.63,0.11
651,2019-08-05,7726.04,699010.0,-3.47,2821.5,16739999.999999998,-1.62,97.52,-0.56
652,2019-08-02,8004.07,584300.0,-1.32,2867.84,18490000.0,-1.41,98.07,-0.3
653,2019-08-01,8111.12,703640.0,-0.79,2908.77,14240000.0,-0.81,98.37,-0.15
654,2019-07-31,8175.42,758730.0,-1.19,2932.51,14110000.0,-0.67,98.52,0.48
655,2019-07-30,8273.61,510520.0,-0.24,2952.34,14830000.0,0.39,98.05,0.01
656,2019-07-29,8293.33,511480.0,-0.44,2941.01,12800000.0,-0.12,98.04,0.03
657,2019-07-26,8330.21,529370.0,1.11,2944.54,13930000.0,0.24,98.01,0.19
658,2019-07-25,8238.54,535590.0,-1.0,2937.36,14570000.0,0.48,97.82,0.09
659,2019-07-24,8321.5,528510.0,0.85,2923.28,15520000.0,0.8,97.73,0.03
660,2019-07-23,8251.4,474750.0,0.58,2899.94,12930000.0,0.45,97.7,0.45
661,2019-07-22,8204.14,491480.0,0.71,2886.97,18070000.0,-1.27,97.26,0.11
662,2019-07-19,8146.49,520020.0,-0.74,2924.2,14950000.0,0.79,97.15,0.37
663,2019-07-18,8207.24,487190.0,0.27,2901.18,14990000.0,-1.04,96.79,-0.44
664,2019-07-17,8185.21,473280.0,-0.46,2931.69,14960000.0,-0.2,97.22,-0.17
665,2019-07-16,8222.8,473990.0,-0.43,2937.62,13180000.0,-0.16,97.39,0.47
666,2019-07-15,8258.18,470850.0,0.17,2942.19,16760000.000000002,0.4,96.93,0.12
667,2019-07-12,8244.14,500700.0,0.59,2930.55,13780000.0,0.44,96.81,-0.25
668,2019-07-11,8196.04,483490.0,-0.08,2917.76,14370000.0,0.08,97.05,-0.05
669,2019-07-10,8202.53,508180.0,0.75,2915.3,13550000.0,-0.44,97.1,-0.4
670,2019-07-09,8141.73,468360.0,0.54,2928.23,14510000.0,-0.17,97.49,0.11
671,2019-07-08,8098.38,511730.0,-0.78,2933.36,21150000.0,-2.58,97.38,0.09
672,2019-07-05,8161.79,425690.0,-0.1,3011.06,15680000.0,0.19,97.29,0.54
673,2019-07-03,8170.23,408200.0,0.75,3015.26,21230000.0,-0.94,96.77,0.04
674,2019-07-02,8109.09,488380.0,0.22,3043.94,21450000.0,-0.03,96.73,-0.11
675,2019-07-01,8091.16,583420.0,1.06,3044.9,25080000.0,2.22,96.84,0.74
676,2019-06-28,8006.24,1760000.0,0.48,2978.88,18140000.0,-0.6,96.13,-0.06
677,2019-06-27,7967.76,523929.99999999994,0.73,2996.79,19540000.0,0.69,96.19,-0.02
678,2019-06-26,7909.97,537920.0,0.32,2976.28,17440000.0,-0.19,96.21,0.07
679,2019-06-25,7884.72,547780.0,-1.51,2982.07,24370000.0,-0.87,96.14,0.17
680,2019-06-24,8005.7,528180.0,-0.32,3008.15,21050000.0,0.21,95.98,-0.25
681,2019-06-21,8031.71,1200000.0,-0.24,3001.98,28700000.0,0.5,96.22,-0.42
682,2019-06-20,8051.34,528690.0,0.8,2987.12,29100000.0,2.38,96.63,-0.5
683,2019-06-19,7987.32,536800.0,0.42,2917.8,23080000.0,0.96,97.12,-0.53
684,2019-06-18,7953.88,567690.0,1.39,2890.16,14770000.0,0.09,97.64,0.08
685,2019-06-17,7845.02,502920.0,0.62,2887.62,15400000.0,0.2,97.56,-0.01
686,2019-06-14,7796.66,465370.0,-0.52,2881.97,21540000.0,-0.99,97.57,0.58
687,2019-06-13,7837.13,460870.0,0.57,2910.74,21300000.0,0.05,97.01,0.01
688,2019-06-12,7792.72,481740.0,-0.38,2909.38,24030000.0,-0.56,97.0,0.32
689,2019-06-11,7822.57,534580.0,-0.01,2925.72,26050000.0,2.58,96.69,-0.07
690,2019-06-10,7823.17,522200.00000000006,1.05,2852.13,16660000.0,0.86,96.76,0.23
691,2019-06-07,7742.1,516840.00000000006,1.66,,,,96.54,-0.52
692,2019-06-06,7615.55,542410.0,0.53,2827.8,17710000.0,-1.17,97.04,-0.29
693,2019-06-05,7575.48,537320.0,0.64,2861.42,18160000.0,-0.03,97.32,0.26
694,2019-06-04,7527.12,619530.0,2.65,2862.28,18850000.0,-0.96,97.07,-0.07
695,2019-06-03,7333.02,658410.0,-1.61,2890.08,21590000.0,-0.3,97.14,-0.62
696,2019-05-31,7453.15,590430.0,-1.51,2898.7,19520000.0,-0.24,97.75,-0.4
697,2019-05-30,7567.72,454610.0,0.27,2905.81,20580000.0,-0.31,98.14,0.0
698,2019-05-29,7547.31,579480.0,-0.79,2914.7,19900000.0,0.16,98.14,0.19
699,2019-05-28,7607.35,785600.0,-0.39,2909.91,22330000.0,0.61,97.95,0.35
700,2019-05-24,7637.01,422810.0,0.11,2852.99,16719999.999999998,0.02,97.61,-0.26
701,2019-05-23,7628.28,597200.0,-1.58,2852.52,19730000.0,-1.35,97.86,-0.18
702,2019-05-22,7750.84,466480.0,-0.45,2891.7,20000000.0,-0.49,98.04,-0.02
703,2019-05-21,7785.72,500280.0,1.08,2905.97,21140000.0,1.23,98.06,0.13
704,2019-05-20,7702.38,551650.0,-1.46,2870.6,20950000.0,-0.41,97.93,-0.07
705,2019-05-17,7816.28,579070.0,-1.04,2882.3,26630000.0,-2.48,98.0,0.14
706,2019-05-16,7898.05,532350.0,0.97,2955.71,24840000.0,0.58,97.86,0.3
707,2019-05-15,7822.15,503470.0,1.13,2938.68,23050000.0,1.91,97.57,0.04
708,2019-05-14,7734.49,525130.0,1.14,2883.61,20830000.0,-0.69,97.53,0.22
709,2019-05-13,7647.02,650130.0,-3.41,2903.71,21200000.0,-1.21,97.32,-0.01
710,2019-05-10,7916.94,587100.0,0.08,2939.21,28230000.0,3.1,97.33,-0.04
711,2019-05-09,7910.59,620650.0,-0.41,2850.95,20000000.0,-1.48,97.37,-0.26
712,2019-05-08,7943.32,558260.0,-0.26,2893.76,23150000.0,-1.12,97.62,-0.01
713,2019-05-07,7963.76,617480.0,-1.96,2926.39,25330000.0,0.69,97.63,0.11
714,2019-05-06,8123.29,518370.0,-0.5,2906.46,32700000.000000004,-5.58,97.52,0.0
715,2019-05-03,8164.0,524430.0,1.58,,,,97.52,-0.32
716,2019-05-02,8036.77,540170.0,-0.16,,,,97.83,0.14
717,2019-05-01,8049.64,578260.0,-0.57,,,,97.69,0.22
718,2019-04-30,8095.39,582270.0,-0.81,3078.34,22230000.0,0.52,97.48,-0.39
719,2019-04-29,8161.85,446010.0,0.19,3062.5,29210000.0,-0.77,97.86,-0.15
720,2019-04-26,8146.4,504720.0,0.34,3086.4,28090000.0,-1.2,98.01,-0.19
721,2019-04-25,8118.68,534960.0,0.21,3123.83,32590000.000000004,-2.43,98.2,0.03
722,2019-04-24,8102.02,506590.0,-0.23,3201.61,27490000.0,0.09,98.17,0.54
723,2019-04-23,8120.82,513600.0,1.32,3198.59,32840000.000000004,-0.51,97.64,0.36
724,2019-04-22,8015.27,445010.0,0.22,3215.04,35320000.0,-1.7,97.29,-0.09
725,2019-04-18,7998.06,561240.0,0.02,3250.2,32549999.999999996,-0.4,97.47,0.47
726,2019-04-17,7996.08,569990.0,-0.05,3263.12,35750000.0,0.29,97.01,-0.03
727,2019-04-16,8000.23,504800.0,0.3,3253.6,35790000.0,2.39,97.04,0.1
728,2019-04-15,7976.01,439600.0,-0.1,3177.79,34880000.0,-0.34,96.94,-0.03
729,2019-04-12,7984.16,470310.0,0.46,3188.63,28980000.0,-0.04,96.97,-0.22
730,2019-04-11,7947.36,464500.0,-0.21,3189.96,35300000.0,-1.6,97.18,0.24
731,2019-04-10,7964.24,500460.0,0.69,3241.93,38010000.0,0.07,96.95,-0.06
732,2019-04-09,7909.28,492390.0,-0.56,3239.66,36420000.0,-0.16,97.01,-0.04
733,2019-04-08,7953.88,500600.0,0.19,3244.81,50450000.0,-0.05,97.05,-0.35
734,2019-04-05,7938.69,526600.0,0.59,,,,97.39,0.08
735,2019-04-04,7891.78,520120.0,-0.05,3246.57,46910000.0,0.94,97.31,0.23
736,2019-04-03,7895.55,618180.0,0.6,3216.3,43050000.0,1.24,97.09,-0.28
737,2019-04-02,7848.69,516210.00000000006,0.25,3176.82,44710000.0,0.2,97.36,0.13
738,2019-04-01,7828.91,533380.0,1.29,3170.36,46610000.0,2.58,97.23,-0.05
739,2019-03-29,7729.32,654730.0,0.78,3090.76,37510000.0,3.2,97.28,0.08
740,2019-03-28,7669.17,481240.0,0.34,2994.94,28810000.0,-0.92,97.2,0.44
741,2019-03-27,7643.38,553670.0,-0.63,3022.72,29140000.0,0.85,96.77,0.03
742,2019-03-26,7691.52,516860.0,0.71,2997.1,35350000.0,-1.51,96.74,0.18
743,2019-03-25,7637.54,516090.00000000006,-0.07,3043.03,38030000.0,-1.97,96.57,-0.08
744,2019-03-22,7642.67,622740.0,-2.5,3104.15,36480000.0,0.09,96.65,0.16
745,2019-03-21,7838.96,634290.0,1.42,3101.45,41430000.0,0.35,96.5,0.77
746,2019-03-20,7728.97,584520.0,0.06,3090.64,35860000.0,-0.01,95.76,-0.64
747,2019-03-19,7723.95,632440.0,0.12,3090.97,35090000.0,-0.18,96.38,-0.15
748,2019-03-18,7714.48,595690.0,0.34,3096.42,39780000.0,2.47,96.52,-0.07
749,2019-03-15,7688.53,1430000.0,0.76,3021.75,34120000.0,1.04,96.59,-0.2
750,2019-03-14,7630.91,590480.0,-0.16,2990.68,37310000.0,-1.2,96.78,0.24
751,2019-03-13,7643.4,619490.0,0.69,3026.95,45320000.0,-1.09,96.55,-0.4
752,2019-03-12,7591.03,543480.0,0.44,3060.31,51120000.0,1.1,96.94,-0.29
753,2019-03-11,7558.06,557760.0,2.02,3026.99,42620000.0,1.92,97.22,-0.09
754,2019-03-08,7408.14,559330.0,-0.18,2969.86,57790000.0,-4.4,97.31,-0.37
755,2019-03-07,7421.46,599910.0,-1.13,3106.42,58380000.0,0.14,97.67,0.83
756,2019-03-06,7505.92,558830.0,-0.93,3102.1,55500000.0,1.57,96.87,0.0
757,2019-03-05,7576.36,537990.0,-0.02,3054.25,42410000.0,0.88,96.87,0.2
758,2019-03-04,7577.57,643150.0,-0.23,3027.58,52560000.0,1.12,96.68,0.16
759,2019-03-01,7595.35,611930.0,0.83,2994.01,34580000.0,1.8,96.53,0.38
760,2019-02-28,7532.53,735110.0,-0.29,2940.95,35020000.0,-0.44,96.16,0.01
761,2019-02-27,7554.51,584520.0,0.07,2953.82,47500000.0,0.42,96.15,0.16
762,2019-02-26,7549.3,597660.0,-0.07,2941.52,56560000.0,-0.67,96.0,-0.43
763,2019-02-25,7554.46,597610.0,0.36,2961.28,52870000.0,5.6,96.41,-0.1
764,2019-02-22,7527.55,595340.0,0.91,2804.23,30150000.0,1.91,96.51,-0.1
765,2019-02-21,7459.71,513669.99999999994,-0.39,2751.8,29870000.0,-0.34,96.61,0.17
766,2019-02-20,7489.07,548580.0,0.03,2761.22,24600000.0,0.2,96.45,-0.07
767,2019-02-19,7486.77,524360.0,0.19,2755.65,28800000.0,0.05,96.52,-0.39
768,2019-02-15,7472.41,606680.0,0.61,2682.39,19600000.0,-1.37,96.9,-0.08
769,2019-02-14,7426.95,529290.0,0.09,2719.7,19700000.0,-0.05,96.98,-0.15
770,2019-02-13,7420.38,503430.0,0.08,2721.07,24380000.0,1.84,97.13,0.43
771,2019-02-12,7414.62,515000.0,1.46,2671.89,18410000.0,0.68,96.71,-0.36
772,2019-02-11,7307.9,480650.0,0.13,2653.9,15490000.0,1.36,97.06,0.43
773,2019-02-08,7298.2,514650.0,0.14,,,,96.64,0.13
774,2019-02-07,7288.35,568690.0,-1.18,,,,96.51,0.12
775,2019-02-06,7375.28,532510.0,-0.36,,,,96.39,0.33
776,2019-02-05,7402.08,551120.0,0.74,,,,96.07,0.23
777,2019-02-04,7347.54,498430.0,1.15,,,,95.85,0.28
778,2019-02-01,7263.87,639920.0,-0.25,2618.23,13200000.0,1.3,95.58,0.0
779,2019-01-31,7281.74,769260.0,1.37,2584.57,15430000.0,0.35,95.58,0.25
780,2019-01-30,7183.08,610500.0,2.2,2575.58,12050000.0,-0.72,95.34,-0.5
781,2019-01-29,7028.29,498850.0,-0.81,2594.25,15560000.0,-0.11,95.82,0.07
782,2019-01-28,7085.69,582850.0,-1.1,2596.98,14700000.0,-0.18,95.75,-0.04
783,2019-01-25,7164.86,592670.0,1.29,2601.72,15940000.0,0.39,95.79,-0.84
784,2019-01-24,7073.46,574840.0,0.68,2591.69,15400000.0,0.41,96.6,0.5
785,2019-01-23,7025.77,553190.0,0.08,2581.0,13140000.0,0.05,96.12,-0.19
786,2019-01-22,7020.36,627080.0,-1.91,2579.7,15250000.0,-1.18,96.3,-0.04
787,2019-01-18,7157.23,632260.0,1.03,2596.01,19080000.0,1.42,96.34,0.29
788,2019-01-17,7084.46,518860.0,0.71,2559.64,16250000.0,-0.42,96.06,0.0
789,2019-01-16,7034.69,511900.0,0.15,2570.42,14930000.0,0.0,96.06,0.02
790,2019-01-15,7023.83,494720.0,1.71,2570.34,16030000.000000002,1.36,96.04,0.45
791,2019-01-14,6905.91,491730.0,-0.94,2535.77,14480000.0,-0.71,95.61,-0.06
792,2019-01-11,6971.48,499270.0,-0.21,2553.83,14940000.0,0.74,95.67,0.14
793,2019-01-10,6986.07,532020.0,0.42,2535.1,15990000.0,-0.36,95.54,0.34
794,2019-01-09,6957.08,577670.0,0.87,2544.34,19190000.0,0.71,95.22,-0.71
795,2019-01-08,6897.0,599420.0,1.08,2526.46,15810000.0,-0.26,95.9,0.24
796,2019-01-07,6823.47,623290.0,1.26,2533.09,17730000.0,0.72,95.67,-0.53
797,2019-01-04,6738.86,688190.0,4.26,2514.87,16890000.0,2.05,96.18,-0.13
798,2019-01-03,6463.5,667440.0,-3.04,2464.36,12440000.0,-0.04,96.31,-0.53
799,2019-01-02,6665.94,581370.0,0.46,2465.29,10990000.0,-1.15,96.82,0.68
800,2018-12-31,6635.28,582100.0,0.77,,,,96.17,-0.24
801,2018-12-28,6584.52,526280.0,0.08,2493.9,11920000.0,0.44,96.4,-0.08
802,2018-12-27,6579.49,628650.0,0.38,2483.09,13540000.0,-0.61,96.48,-0.59
803,2018-12-26,6554.35,660270.0,5.84,2498.29,10880000.0,-0.26,97.05,0.52
804,2018-12-24,6192.92,405620.0,-2.21,2527.01,9730000.0,0.43,96.55,-0.42
805,2018-12-21,6332.99,1840000.0,-2.99,2516.25,11570000.0,-0.79,96.96,0.71
806,2018-12-20,6528.41,813450.0,-1.63,2536.27,12060000.0,-0.52,96.28,-0.77
807,2018-12-19,6636.83,746360.0,-2.17,2549.56,10770000.0,-1.05,97.03,-0.07
808,2018-12-18,6783.91,662800.0,0.45,2576.65,11700000.0,-0.82,97.1,0.0
809,2018-12-17,6753.73,690840.0,-2.27,2597.97,11740000.0,0.16,97.1,-0.35
810,2018-12-14,6910.66,564080.0,-2.26,2593.74,14590000.0,-1.53,97.44,0.39
811,2018-12-13,7070.33,525890.0,-0.39,2634.05,15070000.0,1.23,97.06,0.02
812,2018-12-12,7098.31,600530.0,0.95,2602.15,10350000.0,0.31,97.04,-0.36
813,2018-12-11,7031.83,535380.0,0.16,2594.09,10130000.0,0.37,97.39,0.17
814,2018-12-10,7020.52,587310.0,0.74,2584.58,11320000.0,-0.82,97.22,0.74
815,2018-12-07,6969.25,635820.0,-3.05,2605.89,10910000.0,0.03,96.51,-0.31
816,2018-12-06,7188.26,727610.0,0.42,2605.18,14170000.0,-1.68,96.81,-0.27
817,2018-12-04,7158.43,695880.0,-3.8,2665.96,16790000.0,0.42,96.97,-0.07
818,2018-12-03,7441.51,695880.0,1.51,2654.8,20750000.0,2.57,97.04,-0.24
819,2018-11-30,7330.54,862980.0,0.79,2588.19,13930000.0,0.81,97.27,0.51
820,2018-11-29,7273.08,486980.0,-0.25,2567.44,15720000.0,-1.32,96.78,-0.01
821,2018-11-28,7291.59,600770.0,2.95,2601.74,14600000.0,1.05,96.79,-0.6
822,2018-11-27,7082.7,520409.99999999994,0.01,2574.68,12370000.0,-0.04,97.37,0.31
823,2018-11-26,7081.85,513760.0,2.06,2575.81,13430000.0,-0.14,97.07,0.15
824,2018-11-23,6938.98,272710.0,-0.48,2579.48,19150000.0,-2.49,96.92,0.22
825,2018-11-21,6972.25,482970.0,0.92,2651.51,18260000.0,0.21,96.71,-0.13
826,2018-11-20,6908.82,667770.0,-1.7,2645.85,21590000.0,-2.13,96.84,0.68
827,2018-11-19,7028.48,627830.0,-3.03,2703.51,23170000.0,0.91,96.19,-0.29
828,2018-11-16,7247.87,697930.0,-0.15,2679.11,24220000.0,0.41,96.47,-0.47
829,2018-11-15,7259.03,646330.0,1.72,2668.17,20780000.0,1.36,96.93,0.13
830,2018-11-14,7136.39,630160.0,-0.9,2632.24,23840000.0,-0.85,96.8,-0.51
831,2018-11-13,7200.88,594980.0,0.0,2654.88,24930000.0,0.93,97.3,-0.25
832,2018-11-12,7200.87,596550.0,-2.78,2630.52,17500000.0,1.22,97.54,0.65
833,2018-11-09,7406.9,612790.0,-1.65,2598.87,15240000.0,-1.39,96.91,0.2
834,2018-11-08,7530.89,599940.0,-0.53,2635.63,15960000.0,-0.22,96.72,0.75
835,2018-11-07,7570.75,641100.0,2.64,2641.34,17320000.0,-0.68,96.0,-0.33
836,2018-11-06,7375.96,554210.0,0.64,2659.36,16370000.000000002,-0.23,96.32,0.04
837,2018-11-05,7328.85,562300.0,-0.38,2665.43,19380000.0,-0.41,96.28,-0.27
838,2018-11-02,7356.99,713260.0,-1.04,2676.48,22500000.0,2.7,96.54,0.27
839,2018-11-01,7434.06,684150.0,1.75,2606.24,20090000.0,0.13,96.28,-0.88
840,2018-10-31,7305.9,761540.0,2.01,2602.78,18060000.0,1.35,97.13,0.12
841,2018-10-30,7161.65,675850.0,1.58,2568.05,16670000.000000002,1.02,97.01,0.45
842,2018-10-29,7050.29,692710.0,-1.63,2542.1,13420000.0,-2.18,96.58,0.23
843,2018-10-26,7167.21,719210.0,-2.07,2598.85,15890000.0,-0.19,96.36,-0.33
844,2018-10-25,7318.34,683410.0,2.95,2603.8,16200000.0,0.02,96.68,0.26
845,2018-10-24,7108.4,719970.0,-4.43,2603.3,16010000.000000002,0.33,96.43,0.49
846,2018-10-23,7437.54,666070.0,-0.42,2594.83,17830000.0,-2.26,95.96,-0.05
847,2018-10-22,7468.63,546420.0,0.26,2654.88,21190000.0,4.09,96.01,0.31
848,2018-10-19,7449.03,633900.0,-0.48,2550.47,14730000.0,2.58,95.71,-0.2
849,2018-10-18,7485.14,591760.0,-2.06,2486.42,12540000.0,-2.94,95.9,0.33
850,2018-10-17,7642.7,546260.0,-0.04,2561.61,13000000.0,0.6,95.58,0.56
851,2018-10-16,7645.49,604950.0,2.89,2546.33,11940000.0,-0.85,95.05,-0.01
852,2018-10-15,7430.74,515720.0,-0.88,2568.1,11860000.0,-1.49,95.06,-0.17
853,2018-10-12,7496.89,655730.0,2.29,2606.91,17010000.0,0.91,95.22,0.21
854,2018-10-11,7329.06,760280.0,-1.25,2583.46,19720000.0,-5.22,95.02,-0.51
855,2018-10-10,7422.05,758010.0,-4.08,2725.84,11350000.0,0.18,95.51,-0.17
856,2018-10-09,7738.02,562090.0,0.03,2721.01,11680000.0,0.17,95.67,-0.09
857,2018-10-08,7735.95,551100.0,-0.67,2716.51,14950000.0,-3.72,95.76,0.15
858,2018-10-05,7788.45,624600.0,-1.16,,,,95.62,-0.14
859,2018-10-04,7879.51,764990.0,-1.81,,,,95.75,-0.01
860,2018-10-03,8025.09,693990.0,0.32,,,,95.76,0.26
861,2018-10-02,7999.55,559020.0,-0.47,,,,95.51,0.22
862,2018-10-01,8037.3,543430.0,-0.11,,,,95.3,0.18
863,2018-09-28,8046.35,603130.0,0.05,2821.35,13430000.0,1.06,95.13,0.25
864,2018-09-27,8041.97,484630.0,0.65,2791.77,12400000.0,-0.54,94.89,0.74
865,2018-09-26,7990.37,522530.0,-0.21,2806.81,13960000.0,0.92,94.19,0.06
866,2018-09-25,8007.47,541530.0,0.18,2781.14,11200000.0,-0.58,94.13,-0.06
867,2018-09-24,7993.25,584170.0,0.08,,,,94.19,-0.03
868,2018-09-21,7986.95,1610000.0,-0.51,2797.48,15800000.0,2.5,94.22,0.33
869,2018-09-20,8028.23,534960.0,0.98,2729.24,11140000.0,-0.06,93.91,-0.67
870,2018-09-19,7950.04,494990.0,-0.08,2730.85,14150000.0,1.14,94.54,-0.11
871,2018-09-18,7956.11,521299.99999999994,0.76,2699.95,11580000.0,1.82,94.64,0.15
872,2018-09-17,7895.79,565450.0,-1.43,2651.79,8820000.0,-1.11,94.5,-0.45
873,2018-09-14,8010.04,487340.0,-0.05,2681.64,10000000.0,-0.18,94.93,0.43
874,2018-09-13,8013.71,522070.00000000006,0.75,2686.58,10730000.0,1.15,94.52,-0.3
875,2018-09-12,7954.23,536240.0,-0.23,2656.11,9000000.0,-0.33,94.8,-0.47
876,2018-09-11,7972.47,500450.0,0.61,2664.8,9990000.0,-0.18,95.25,0.11
877,2018-09-10,7924.16,477690.0,0.27,2669.48,10360000.0,-1.21,95.15,-0.22
878,2018-09-07,7902.54,498040.0,-0.25,2702.3,10750000.0,0.4,95.36,0.36
879,2018-09-06,7922.73,539130.0,-0.91,2691.59,9900000.0,-0.47,95.02,-0.17
880,2018-09-05,7995.17,608420.0,-1.19,2704.34,10500000.0,-1.68,95.18,-0.27
881,2018-09-04,8091.25,516559.99999999994,-0.23,2750.58,10900000.0,1.1,95.44,0.32
882,2018-08-31,8109.54,487910.0,0.26,2725.25,10980000.0,-0.46,95.14,0.44
883,2018-08-30,8088.36,441390.0,-0.26,2737.74,10610000.0,-1.14,94.72,0.13
884,2018-08-29,8109.69,428410.0,0.99,2769.29,10020000.0,-0.31,94.6,-0.13
885,2018-08-28,8030.04,453270.0,0.15,2777.98,11870000.0,-0.1,94.72,-0.06
886,2018-08-27,8017.9,511440.0,0.91,2780.9,13280000.0,1.89,94.78,-0.39
887,2018-08-24,7945.98,437250.0,0.86,2729.43,10050000.0,0.18,95.15,-0.54
888,2018-08-23,7878.46,428230.0,-0.13,2724.62,9840000.0,0.37,95.67,0.55
889,2018-08-22,7889.1,383820.0,0.38,2714.61,9370000.0,-0.7,95.15,-0.12
